RowNumber	App	Category	Rating	Reviews	Size	Installs	Type	Price	Content Rating	Genres	Last Updated	Current Ver	Android Ver	row_num
2051	Minion Rush: Despicable Me Official Game	FAMILY	4.50	10216997.00	110.00	100000000.00	Free	0.00	Everyone 10+	Casual;Action & Adventure	2018-07-12	Varies with device	Varies with device	2
4037	Minion Rush: Despicable Me Official Game	FAMILY	4.50	10214862.00	110.00	100000000.00	Free	0.00	Everyone 10+	Casual;Action & Adventure	2018-07-12	Varies with device	Varies with device	3
1695	Minion Rush: Despicable Me Official Game	GAME	4.50	10216538.00	110.00	100000000.00	Free	0.00	Everyone 10+	Casual;Action & Adventure	2018-07-12	Varies with device	Varies with device	4
1118	Mint: Budget, Bills, Finance	FINANCE	4.30	129304.00	110.00	5000000.00	Free	0.00	Everyone	Finance	2018-08-02	Varies with device	Varies with device	2
1150	Mint: Budget, Bills, Finance	FINANCE	4.30	129304.00	110.00	5000000.00	Free	0.00	Everyone	Finance	2018-08-02	Varies with device	Varies with device	3
1714	Miraculous Ladybug & Cat Noir - The Official Game	GAME	4.50	183846.00	99.00	10000000.00	Free	0.00	Everyone	Action	2018-07-30	1.0.6	4.4 and up	2
1929	Miraculous Ladybug & Cat Noir - The Official Game	GAME	4.50	184210.00	99.00	10000000.00	Free	0.00	Everyone	Action	2018-07-30	1.0.6	4.4 and up	3
3020	MLB At Bat	SPORTS	4.20	82882.00	110.00	5000000.00	Free	0.00	Everyone	Sports	2018-07-30	Varies with device	Varies with device	2
3063	MLB At Bat	SPORTS	4.20	82883.00	110.00	5000000.00	Free	0.00	Everyone	Sports	2018-07-30	Varies with device	Varies with device	3
3082	MLB At Bat	SPORTS	4.20	82883.00	110.00	5000000.00	Free	0.00	Everyone	Sports	2018-07-30	Varies with device	Varies with device	4
5621	MLB At Bat	SPORTS	4.20	82857.00	110.00	5000000.00	Free	0.00	Everyone	Sports	2018-07-30	Varies with device	Varies with device	5
3006	MLB Ballpark	SPORTS	3.90	5510.00	32.00	1000000.00	Free	0.00	Everyone	Sports	2018-07-16	7.3.0	4.2 and up	2
3303	Mobi Calculator free & AD free!	TOOLS	4.60	77311.00	110.00	5000000.00	Free	0.00	Everyone	Tools	2018-01-09	Varies with device	Varies with device	2
290	Mobile Doc Scanner (MDScan) Lite	BUSINESS	4.20	46505.00	19.00	1000000.00	Free	0.00	Everyone	Business	2018-08-02	3.4.49	4.1 and up	2
552	Moco - Chat, Meet People	DATING	4.20	313724.00	110.00	10000000.00	Free	0.00	Mature 17+	Dating	2018-08-04	2.6.141	4.1 and up	2
6287	Moco - Chat, Meet People	DATING	4.20	313769.00	110.00	10000000.00	Free	0.00	Mature 17+	Dating	2018-08-04	2.6.142	4.1 and up	3
477	Moco+ - Chat, Meet People	DATING	4.20	1545.00	110.00	10000.00	Paid	3.99	Mature 17+	Dating	2018-06-19	2.6.139	4.1 and up	2
2742	Modcloth â€“ Unique Indie Women's Fashion & Style	SHOPPING	4.20	5121.00	8.80	500000.00	Free	0.00	Everyone	Shopping	2018-07-13	9.0.30	4.1 and up	2
2367	Monash Uni Low FODMAP Diet	MEDICAL	4.20	1135.00	12.00	100000.00	Paid	9.00	Everyone	Medical	2018-07-16	2.0.7	4.0 and up	2
1149	Money Lover: Expense Tracker, Budget Planner	FINANCE	4.40	126447.00	110.00	1000000.00	Free	0.00	Everyone	Finance	2018-08-01	Varies with device	Varies with device	2
1147	Moneycontrol â€“ Stocks, Sensex, Mutual Funds, IPO	FINANCE	4.40	281485.00	110.00	5000000.00	Free	0.00	Everyone	Finance	2018-05-11	Varies with device	Varies with device	2
2215	Monster Highâ„¢	FAMILY	4.10	66660.00	22.00	5000000.00	Free	0.00	Everyone	Casual;Pretend Play	2018-02-02	5.2	4.1 and up	2
2114	Monster Truck Driver & Racing	FAMILY	4.40	765.00	51.00	1000000.00	Free	0.00	Everyone	Education;Action & Adventure	2017-01-19	1.0.9	2.3 and up	2
2495	MoodSpace	MEDICAL	4.50	503.00	22.00	50000.00	Free	0.00	Everyone	Medical	2018-06-10	3.2.4	5.0 and up	2
3866	Moovit: Bus Time & Train Time Live Info	MAPS_AND_NAVIGATION	4.40	617477.00	110.00	10000000.00	Free	0.00	Everyone	Maps & Navigation	2018-08-05	Varies with device	Varies with device	2
1503	Mortgage by Zillow: Calculator & Rates	HOUSE_AND_HOME	4.30	4435.00	7.90	500000.00	Free	0.00	Everyone	House & Home	2016-03-02	2.6.0.287	4.0 and up	2
3234	Moto File Manager	TOOLS	4.10	38655.00	5.90	10000000.00	Free	0.00	Everyone	Tools	2018-02-01	v3.7.93	5.0 and up	2
3671	Motorola FM Radio	VIDEO_PLAYERS	3.90	54807.00	110.00	100000000.00	Free	0.00	Everyone	Video Players & Editors	2018-05-02	Varies with device	Varies with device	2
679	MouseMingle	DATING	2.70	3.00	3.90	100.00	Free	0.00	Mature 17+	Dating	2018-07-17	1.0.0	4.4 and up	2
884	Movies by Flixster, with Rotten Tomatoes	ENTERTAINMENT	4.50	653008.00	16.00	10000000.00	Free	0.00	Everyone	Entertainment	2018-06-20	9.1.4	4.4 and up	2
899	Movies by Flixster, with Rotten Tomatoes	ENTERTAINMENT	4.50	653008.00	16.00	10000000.00	Free	0.00	Everyone	Entertainment	2018-06-20	9.1.4	4.4 and up	3
950	MTV	ENTERTAINMENT	3.80	35279.00	15.00	1000000.00	Free	0.00	Teen	Entertainment	2018-07-08	11.45.0	4.4 and up	2
2408	Muscle Premium - Human Anatomy, Kinesiology, Bones	MEDICAL	4.20	168.00	25.00	10000.00	Paid	24.99	Everyone	Medical	2017-08-11	7.1.17	4.4 and up	2
526	muzmatch: Muslim & Arab Singles, Marriage & Dating	DATING	3.80	5164.00	25.00	100000.00	Free	0.00	Mature 17+	Dating	2018-07-24	3.8.75a	4.0.3 and up	2
674	muzmatch: Muslim & Arab Singles, Marriage & Dating	DATING	3.80	5168.00	25.00	100000.00	Free	0.00	Mature 17+	Dating	2018-07-24	3.8.75a	4.0.3 and up	3
2886	Muzy - Share photos & collages	PHOTOGRAPHY	4.40	70189.00	13.00	5000000.00	Free	0.00	Teen	Photography	2015-08-11	4.0.10	4.0 and up	2
3712	MX Player	VIDEO_PLAYERS	4.50	6474672.00	110.00	500000000.00	Free	0.00	Everyone	Video Players & Editors	2018-08-06	Varies with device	Varies with device	2
4366	MX Player	VIDEO_PLAYERS	4.50	6469179.00	110.00	500000000.00	Free	0.00	Everyone	Video Players & Editors	2018-08-01	Varies with device	Varies with device	3
810	My Class Schedule: Timetable	EDUCATION	4.10	9348.00	110.00	1000000.00	Free	0.00	Everyone	Education	2016-06-01	Varies with device	Varies with device	2
1396	My Diet Diary Calorie Counter	HEALTH_AND_FITNESS	4.10	18539.00	57.00	1000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-30	1.11.4	4.0.3 and up	2
1630	My Dressing - Fashion closet	LIFESTYLE	4.10	12452.00	110.00	500000.00	Free	0.00	Everyone	Lifestyle	2017-01-26	Varies with device	Varies with device	2
2232	My Little Pony Celebration	FAMILY	4.30	63160.00	17.00	1000000.00	Free	0.00	Everyone	Simulation;Pretend Play	2016-07-22	1.0.0	2.3 and up	2
9362	My Little Pony: Harmony Quest	FAMILY	4.10	148405.00	26.00	10000000.00	Free	0.00	Everyone	Casual;Action & Adventure	2018-03-05	1.6	4.1 and up	2
1711	My Talking Angela	GAME	4.50	9881908.00	99.00	100000000.00	Free	0.00	Everyone	Casual	2018-07-03	3.7.2.51	4.1 and up	2
1698	My Talking Angela	GAME	4.50	9881829.00	99.00	100000000.00	Free	0.00	Everyone	Casual	2018-07-03	3.7.2.51	4.1 and up	3
1891	My Talking Angela	GAME	4.50	9883367.00	99.00	100000000.00	Free	0.00	Everyone	Casual	2018-07-03	3.7.2.51	4.1 and up	4
1909	My Talking Tom	GAME	4.50	14892469.00	110.00	500000000.00	Free	0.00	Everyone	Casual	2018-07-19	4.8.0.132	4.1 and up	2
1723	My Talking Tom	GAME	4.50	14891223.00	110.00	500000000.00	Free	0.00	Everyone	Casual	2018-07-19	4.8.0.132	4.1 and up	3
3493	myAT&T	PRODUCTIVITY	3.70	80847.00	110.00	50000000.00	Free	0.00	Everyone	Productivity	2018-07-18	Varies with device	5.0 and up	2
1395	MyPlate Calorie Tracker	HEALTH_AND_FITNESS	4.60	24094.00	18.00	1000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-09	3.3.0(1)	4.1 and up	2
2368	mySugr: the blood sugar tracker made just for you	MEDICAL	4.60	21189.00	36.00	1000000.00	Free	0.00	Everyone	Medical	2018-08-06	3.52.1	5.0 and up	2
3789	NBC News	NEWS_AND_MAGAZINES	4.10	63020.00	110.00	5000000.00	Free	0.00	Everyone 10+	News & Magazines	2018-02-13	Varies with device	Varies with device	2
856	Netflix	ENTERTAINMENT	4.40	5456208.00	110.00	100000000.00	Free	0.00	Teen	Entertainment	2018-07-31	Varies with device	Varies with device	2
932	Netflix	ENTERTAINMENT	4.40	5456599.00	110.00	100000000.00	Free	0.00	Teen	Entertainment	2018-07-31	Varies with device	Varies with device	3
905	Netflix	ENTERTAINMENT	4.40	5456208.00	110.00	100000000.00	Free	0.00	Teen	Entertainment	2018-07-31	Varies with device	Varies with device	4
3890	Netflix	FAMILY	4.40	5453997.00	110.00	100000000.00	Free	0.00	Teen	Entertainment	2018-07-31	Varies with device	Varies with device	5
2792	Newegg Mobile	SHOPPING	4.50	35497.00	16.00	1000000.00	Free	0.00	Everyone	Shopping	2018-07-11	4.16.0	4.4 and up	2
3816	Newsroom: News Worth Sharing	NEWS_AND_MAGAZINES	4.20	201737.00	110.00	10000000.00	Free	0.00	Everyone 10+	News & Magazines	2018-07-03	Varies with device	Varies with device	2
2629	Nextdoor - Local neighborhood news & classifieds	SOCIAL	4.30	51504.00	20.00	5000000.00	Free	0.00	Teen	Social	2018-07-25	2.69	5.0 and up	2
3012	NFL	SPORTS	4.10	459795.00	110.00	50000000.00	Free	0.00	Everyone	Sports	2018-08-02	Varies with device	Varies with device	2
2964	NFL	SPORTS	4.10	459795.00	110.00	50000000.00	Free	0.00	Everyone	Sports	2018-08-02	Varies with device	Varies with device	3
938	Nick	ENTERTAINMENT	4.20	123279.00	25.00	10000000.00	Free	0.00	Everyone 10+	Entertainment;Music & Video	2018-01-24	2.0.8	4.4 and up	2
964	Nick	ENTERTAINMENT	4.20	123279.00	25.00	10000000.00	Free	0.00	Everyone 10+	Entertainment;Music & Video	2018-01-24	2.0.8	4.4 and up	3
993	Nick	ENTERTAINMENT	4.20	123279.00	25.00	10000000.00	Free	0.00	Everyone 10+	Entertainment;Music & Video	2018-01-24	2.0.8	4.4 and up	4
6087	Nick	FAMILY	4.20	123309.00	25.00	10000000.00	Free	0.00	Everyone 10+	Entertainment;Music & Video	2018-01-24	2.0.8	4.4 and up	5
2227	Nick	FAMILY	4.20	123322.00	25.00	10000000.00	Free	0.00	Everyone 10+	Entertainment;Music & Video	2018-01-24	2.0.8	4.4 and up	6
2191	Nighty Night Circus	FAMILY	4.30	382.00	15.00	10000.00	Paid	2.99	Everyone	Education;Action & Adventure	2017-03-07	2.6	2.3 and up	2
1313	Nike Training Club - Workouts & Fitness Plans	HEALTH_AND_FITNESS	4.60	251534.00	93.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-18	5.14.0	5.0 and up	2
9855	Nike Training Club - Workouts & Fitness Plans	HEALTH_AND_FITNESS	4.60	251618.00	93.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-18	5.14.0	5.0 and up	3
1374	Nike+ Run Club	HEALTH_AND_FITNESS	4.40	708710.00	110.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-12	2.17.0	4.4 and up	2
1282	Nike+ Run Club	HEALTH_AND_FITNESS	4.40	708674.00	110.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-12	2.17.0	4.4 and up	3
1390	Nike+ Run Club	HEALTH_AND_FITNESS	4.40	708753.00	110.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-12	2.17.0	4.4 and up	4
6578	No Crop & Square for Instagram	PHOTOGRAPHY	4.60	819694.00	25.00	10000000.00	Free	0.00	Everyone	Photography	2018-06-26	4.2.3	4.0 and up	2
2055	No.Draw - Colors by Number 2018	FAMILY	4.50	235906.00	13.00	10000000.00	Free	0.00	Everyone	Entertainment;Brain Games	2018-07-29	1.2.0	4.1 and up	2
6510	NOOK App for NOOK Devices	BOOKS_AND_REFERENCE	4.70	19090.00	110.00	500000.00	Free	0.00	Everyone	Books & Reference	2018-04-25	Varies with device	Varies with device	2
147	NOOK: Read eBooks & Magazines	BOOKS_AND_REFERENCE	4.50	155446.00	110.00	10000000.00	Free	0.00	Teen	Books & Reference	2018-04-25	Varies with device	Varies with device	2
8633	Notepad & To do list	PRODUCTIVITY	4.30	226295.00	4.20	10000000.00	Free	0.00	Everyone	Productivity	2018-06-06	4.3.19	2.3.3 and up	2
3353	Nova Launcher	PERSONALIZATION	4.60	1121805.00	110.00	50000000.00	Free	0.00	Everyone	Personalization	2018-05-14	Varies with device	Varies with device	2
3783	NPR News	NEWS_AND_MAGAZINES	4.00	24790.00	110.00	1000000.00	Free	0.00	Everyone	News & Magazines	2018-07-20	Varies with device	Varies with device	2
2362	Nurse Grid	MEDICAL	4.50	1686.00	15.00	100000.00	Free	0.00	Everyone	Medical	2018-07-30	2.9	4.4 and up	2
3815	NYTimes - Latest News	NEWS_AND_MAGAZINES	3.90	63647.00	23.00	10000000.00	Free	0.00	Everyone 10+	News & Magazines	2018-08-01	6.19.5	4.4 and up	2
3778	NYTimes - Latest News	NEWS_AND_MAGAZINES	3.90	63647.00	23.00	10000000.00	Free	0.00	Everyone 10+	News & Magazines	2018-08-01	6.19.5	4.4 and up	3
666	O-Star	DATING	4.40	59.00	38.00	5000.00	Free	0.00	Everyone	Dating	2018-07-19	1.0.1	4.3 and up	2
604	O-Star	DATING	4.40	59.00	38.00	5000.00	Free	0.00	Everyone	Dating	2018-07-19	1.0.1	4.3 and up	3
294	OfficeSuite : Free Office + PDF Editor	BUSINESS	4.30	1002859.00	35.00	100000000.00	Free	0.00	Everyone	Business	2018-08-02	9.7.14188	4.1 and up	2
3121	Offline Maps & Navigation	TRAVEL_AND_LOCAL	4.70	192641.00	33.00	5000000.00	Free	0.00	Everyone	Travel & Local	2018-06-07	17.4.1	4.0.3 and up	2
543	OkCupid Dating	DATING	4.10	285726.00	15.00	10000000.00	Free	0.00	Mature 17+	Dating	2018-07-30	11.10.1	4.1 and up	2
484	OkCupid Dating	DATING	4.10	285726.00	15.00	10000000.00	Free	0.00	Mature 17+	Dating	2018-07-30	11.10.1	4.1 and up	3
557	Once - Quality Matches Every day	DATING	4.40	222888.00	21.00	1000000.00	Free	0.00	Mature 17+	Dating	2018-07-17	2.45	4.1 and up	2
2596	ooVoo Video Calls, Messaging & Stories	SOCIAL	4.30	1157004.00	34.00	50000000.00	Free	0.00	Everyone	Social	2017-10-16	4.2.1	4.3 and up	2
2851	Open Camera	PHOTOGRAPHY	4.30	116880.00	2.00	10000000.00	Free	0.00	Everyone	Photography	2018-04-23	1.43.3	4.0.3 and up	2
5063	Open Camera	PHOTOGRAPHY	4.30	116769.00	2.00	10000000.00	Free	0.00	Everyone	Photography	2018-04-23	1.43.3	4.0.3 and up	3
357	Opera Browser: Fast and Secure	COMMUNICATION	4.40	2473509.00	110.00	100000000.00	Free	0.00	Everyone	Communication	2018-07-31	47.1.2249.129326	Varies with device	2
4423	Opera Browser: Fast and Secure	COMMUNICATION	4.40	2473795.00	110.00	100000000.00	Free	0.00	Everyone	Communication	2018-07-31	47.1.2249.129326	Varies with device	3
418	Opera Mini - fast web browser	COMMUNICATION	4.50	5150471.00	110.00	100000000.00	Free	0.00	Everyone	Communication	2018-07-19	Varies with device	Varies with device	2
352	Opera Mini - fast web browser	COMMUNICATION	4.50	5149854.00	110.00	100000000.00	Free	0.00	Everyone	Communication	2018-07-19	Varies with device	Varies with device	3
3207	Orbitz - Hotels, Flights & Package Deals	TRAVEL_AND_LOCAL	4.40	33256.00	110.00	1000000.00	Free	0.00	Everyone	Travel & Local	2018-07-31	Varies with device	Varies with device	2
3335	osmino Wi-Fi: free WiFi	TOOLS	4.20	134203.00	4.10	10000000.00	Free	0.00	Everyone	Tools	2018-08-06	6.06.14	4.4 and up	2
5546	Overstock â€“ Home Decor, Furniture Shopping	SHOPPING	4.40	25717.00	110.00	1000000.00	Free	0.00	Teen	Shopping	2018-07-31	Varies with device	Varies with device	2
2490	Ovia Fertility Tracker & Ovulation Calculator	MEDICAL	4.80	53747.00	13.00	1000000.00	Free	0.00	Everyone	Medical	2018-07-27	Varies with device	4.3 and up	2
156	Oxford Dictionary of English : Free	BOOKS_AND_REFERENCE	4.10	363934.00	7.10	10000000.00	Free	0.00	Everyone	Books & Reference	2018-07-11	9.1.363	4.1 and up	2
1674	PAC-MAN	GAME	4.20	685981.00	37.00	100000000.00	Free	0.00	Everyone	Arcade	2018-05-15	6.6.3	4.1 and up	2
1195	Panera Bread	FOOD_AND_DRINK	4.20	10159.00	36.00	1000000.00	Free	0.00	Everyone	Food & Drink	2018-07-17	4.3.3	5.0 and up	2
2185	Papumba Academy - Fun Learning For Kids	FAMILY	4.40	496.00	94.00	100000.00	Free	0.00	Everyone	Education;Education	2018-07-11	1.0	4.2 and up	2
2065	Papumba Academy - Fun Learning For Kids	FAMILY	4.40	496.00	94.00	100000.00	Free	0.00	Everyone	Education;Education	2018-07-11	1.0	4.2 and up	3
2249	Paramedic Protocol Provider	MEDICAL	4.50	171.00	20.00	10000.00	Paid	10.00	Everyone 10+	Medical	2017-09-21	1.8.3	4.1 and up	2
1077	PayPal	FINANCE	4.30	659741.00	47.00	50000000.00	Free	0.00	Everyone	Finance	2018-07-18	6.28.0	4.4 and up	2
4805	PBS KIDS Video	FAMILY	4.20	36214.00	110.00	5000000.00	Free	0.00	Everyone	Education;Music & Video	2018-07-12	Varies with device	Varies with device	2
2241	Peak â€“ Brain Games & Training	FAMILY	4.40	272321.00	110.00	10000000.00	Free	0.00	Everyone	Education;Brain Games	2018-08-03	3.14.15	5.0 and up	2
2400	Pedi STAT	MEDICAL	4.60	129.00	2.90	10000.00	Paid	5.49	Everyone	Medical	2018-04-06	3.0.1.0	4.1 and up	2
2499	Penn State Health OnDemand	MEDICAL		0.00	40.00	50.00	Free	0.00	Everyone	Medical	2018-07-24	10.4.1.018_06	4.0.3 and up	2
2609	Periscope - Live Video	SOCIAL	4.00	479909.00	15.00	10000000.00	Free	0.00	Mature 17+	Social	2018-07-09	1.23.3.0	4.4 and up	2
2579	Periscope - Live Video	SOCIAL	4.00	479908.00	15.00	10000000.00	Free	0.00	Mature 17+	Social	2018-07-09	1.23.3.0	4.4 and up	3
3041	PGA TOUR	SPORTS	4.00	11151.00	52.00	1000000.00	Free	0.00	Everyone	Sports	2018-06-27	2018.6	5.0 and up	2
9530	Phogy, 3D Camera	PHOTOGRAPHY	4.00	35725.00	9.90	1000000.00	Free	0.00	Everyone	Photography	2015-02-11	1.40	4.0 and up	2
2577	Phone Tracker : Family Locator	SOCIAL	4.30	231325.00	5.40	10000000.00	Free	0.00	Everyone	Social	2018-08-02	4.81	4.0 and up	2
7004	Photo Editor by Aviary	PHOTOGRAPHY	4.40	1490722.00	21.00	50000000.00	Free	0.00	Everyone	Photography	2018-07-19	4.8.4	4.1 and up	2
2898	Photo Editor Pro	PHOTOGRAPHY	4.30	1871416.00	110.00	100000000.00	Free	0.00	Everyone	Photography	2017-12-21	Varies with device	Varies with device	2
2862	Photo Editor Selfie Camera Filter & Mirror Image	PHOTOGRAPHY	4.30	527247.00	110.00	50000000.00	Free	0.00	Everyone	Photography	2018-02-01	1.6.1	Varies with device	2
2925	Photo Editor-	PHOTOGRAPHY	4.30	68071.00	110.00	5000000.00	Free	0.00	Everyone	Photography	2018-05-05	Varies with device	Varies with device	2
4449	PicsArt Photo Studio: Collage Maker & Pic Editor	PHOTOGRAPHY	4.50	7590099.00	34.00	100000000.00	Free	0.00	Teen	Photography	2018-07-31	9.40.3	4.0.3 and up	2
2613	Pinterest	SOCIAL	4.60	4305441.00	110.00	100000000.00	Free	0.00	Teen	Social	2018-08-03	Varies with device	Varies with device	2
2553	Pinterest	SOCIAL	4.60	4305441.00	110.00	100000000.00	Free	0.00	Teen	Social	2018-08-03	Varies with device	Varies with device	3
1912	Pixel Art: Color by Number Game	GAME	4.70	1125438.00	25.00	10000000.00	Free	0.00	Everyone	Puzzle	2018-07-17	3.9.2	4.3 and up	2
1739	Pixel Art: Color by Number Game	GAME	4.70	1125017.00	25.00	10000000.00	Free	0.00	Everyone	Puzzle	2018-07-17	3.9.2	4.3 and up	3
2090	PJ Masks: Moonlight Heroes	FAMILY	4.40	86961.00	99.00	10000000.00	Free	0.00	Everyone	Casual;Action & Adventure	2018-06-05	2.0.1	4.0.3 and up	2
9441	PJ Masks: Moonlight Heroes	FAMILY	4.40	87045.00	99.00	10000000.00	Free	0.00	Everyone	Casual;Action & Adventure	2018-06-05	2.0.1	4.0.3 and up	3
3504	Planner Pro-Personal Organizer	PRODUCTIVITY	4.00	10270.00	8.40	1000000.00	Free	0.00	Everyone	Productivity	2018-03-23	4.4.1	4.0 and up	2
1882	Plants vs. Zombies FREE	GAME	4.40	4067651.00	69.00	100000000.00	Free	0.00	Everyone 10+	Strategy	2018-07-06	2.2.00	4.1 and up	2
1968	Plants vs. Zombies FREE	GAME	4.40	4067651.00	69.00	100000000.00	Free	0.00	Everyone 10+	Strategy	2018-07-06	2.2.00	4.1 and up	3
1707	Plants vs. Zombies FREE	GAME	4.40	4066980.00	69.00	100000000.00	Free	0.00	Everyone 10+	Strategy	2018-07-06	2.2.00	4.1 and up	4
1667	Plants vs. Zombies FREE	GAME	4.40	4066989.00	69.00	100000000.00	Free	0.00	Everyone 10+	Strategy	2018-07-06	2.2.00	4.1 and up	5
2110	Plants vs. Zombiesâ„¢ Heroes	FAMILY	4.40	379415.00	68.00	10000000.00	Free	0.00	Everyone	Casual;Action & Adventure	2018-06-26	1.28.01	4.1 and up	2
2208	PlayKids - Educational cartoons and games for kids	FAMILY	4.10	182173.00	110.00	10000000.00	Free	0.00	Everyone	Entertainment;Music & Video	2018-07-30	Varies with device	Varies with device	2
2411	PMHNP-BC Pocket Prep	MEDICAL	4.40	112.00	13.00	1000.00	Free	0.00	Everyone	Medical	2018-07-12	4.5.2	4.4 and up	2
1328	Pocket Yoga	HEALTH_AND_FITNESS	4.40	2107.00	110.00	100000.00	Paid	2.99	Everyone	Health & Fitness	2015-12-22	Varies with device	Varies with device	2
10647	Podcast App: Free & Offline Podcasts by Player FM	NEWS_AND_MAGAZINES	4.60	66407.00	19.00	1000000.00	Free	0.00	Teen	News & Magazines	2018-07-25	4.1.0.72	4.0 and up	2
2630	POF Free Dating App	SOCIAL	4.20	1175794.00	110.00	50000000.00	Free	0.00	Mature 17+	Social	2018-07-31	Varies with device	Varies with device	2
2643	POF Free Dating App	SOCIAL	4.20	1175815.00	110.00	50000000.00	Free	0.00	Mature 17+	Social	2018-07-31	Varies with device	Varies with device	3
3909	PokÃ©mon GO	GAME	4.10	10421284.00	85.00	100000000.00	Free	0.00	Everyone	Adventure	2018-07-23	0.111.3	4.4 and up	2
3530	Polaris Office - Word, Docs, Sheets, Slide, PDF	PRODUCTIVITY	4.30	549900.00	60.00	10000000.00	Free	0.00	Everyone	Productivity	2018-07-18	7.3.30	4.1 and up	2
2721	Poshmark - Buy & Sell Fashion	SHOPPING	4.30	46153.00	17.00	10000000.00	Free	0.00	Everyone	Shopping	2018-08-04	2.124.01	4.4 and up	2
1242	Postmates Food Delivery: Order Eats & Alcohol	FOOD_AND_DRINK	3.60	22875.00	22.00	1000000.00	Free	0.00	Everyone	Food & Drink	2018-07-27	4.2.6	5.0 and up	2
1663	Pou	GAME	4.30	10485308.00	24.00	500000000.00	Free	0.00	Everyone	Casual	2018-05-25	1.4.77	4.0 and up	2
1703	Pou	GAME	4.30	10485334.00	24.00	500000000.00	Free	0.00	Everyone	Casual	2018-05-25	1.4.77	4.0 and up	3
1886	Pou	GAME	4.30	10486018.00	24.00	500000000.00	Free	0.00	Everyone	Casual	2018-05-25	1.4.77	4.0 and up	4
3702	PowerDirector Video Editor App: 4K, Slow Mo & More	VIDEO_PLAYERS	4.50	714665.00	50.00	10000000.00	Free	0.00	Everyone	Video Players & Editors	2018-07-24	4.13.3	4.3 and up	2
2984	Premier League - Official App	SPORTS	4.30	63580.00	24.00	5000000.00	Free	0.00	Everyone	Sports	2018-07-20	1.1.5	4.1 and up	2
3174	Priceline Hotel Deals, Rental Cars & Flights	TRAVEL_AND_LOCAL	4.40	48930.00	15.00	5000000.00	Free	0.00	Everyone	Travel & Local	2018-07-26	4.38.176	4.4 and up	2
3201	Priceline Hotel Deals, Rental Cars & Flights	TRAVEL_AND_LOCAL	4.40	48930.00	15.00	5000000.00	Free	0.00	Everyone	Travel & Local	2018-07-26	4.38.176	4.4 and up	3
2026	Princess Coloring Book	FAMILY	4.50	9779.00	39.00	5000000.00	Free	0.00	Everyone	Education;Creativity	2018-02-25	1.2.8	4.0 and up	2
2299	PTA Content Master	MEDICAL	4.20	64.00	41.00	1000.00	Paid	29.99	Everyone	Medical	2015-12-22	2.1	2.2 and up	2
1786	PUBG MOBILE	GAME	4.40	3715656.00	36.00	50000000.00	Free	0.00	Teen	Action	2018-07-24	0.7.0	4.3 and up	2
1795	PUBG MOBILE	GAME	4.40	3714270.00	36.00	50000000.00	Free	0.00	Teen	Action	2018-07-24	0.7.0	4.3 and up	3
1848	PUBG MOBILE	GAME	4.40	3716278.00	36.00	50000000.00	Free	0.00	Teen	Action	2018-07-24	0.7.0	4.3 and up	4
373	Puffin Web Browser	COMMUNICATION	4.30	541389.00	110.00	10000000.00	Free	0.00	Everyone	Communication	2018-07-09	7.5.3.20547	4.1 and up	2
5506	Puffin Web Browser	COMMUNICATION	4.30	541661.00	110.00	10000000.00	Free	0.00	Everyone	Communication	2018-07-09	7.5.3.20547	4.1 and up	3
3456	QR Scanner & Barcode Scanner 2018	PRODUCTIVITY	3.80	8226.00	4.10	10000000.00	Free	0.00	Everyone	Productivity	2018-07-20	1.8.4	4.4 and up	2
223	Quick PDF Scanner + OCR FREE	BUSINESS	4.20	80805.00	110.00	5000000.00	Free	0.00	Everyone	Business	2018-02-26	Varies with device	4.0.3 and up	2
230	Quick PDF Scanner + OCR FREE	BUSINESS	4.20	80805.00	110.00	5000000.00	Free	0.00	Everyone	Business	2018-02-26	Varies with device	4.0.3 and up	3
273	QuickBooks Accounting: Invoicing & Expenses	BUSINESS	4.30	23175.00	41.00	1000000.00	Free	0.00	Everyone	Business	2018-07-13	18.7	4.1 and up	2
297	QuickBooks Accounting: Invoicing & Expenses	BUSINESS	4.30	23175.00	41.00	1000000.00	Free	0.00	Everyone	Business	2018-07-13	18.7	4.1 and up	3
2856	QuickPic - Photo Gallery with Google Drive Support	PHOTOGRAPHY	4.60	847159.00	4.20	10000000.00	Free	0.00	Everyone	Photography	2017-11-10	4.7.4	4.0 and up	2
2887	QuickPic - Photo Gallery with Google Drive Support	PHOTOGRAPHY	4.60	847159.00	4.20	10000000.00	Free	0.00	Everyone	Photography	2017-11-10	4.7.4	4.0 and up	3
741	Quizlet: Learn Languages & Vocab with Flashcards	EDUCATION	4.60	211856.00	110.00	10000000.00	Free	0.00	Everyone	Education	2018-08-01	Varies with device	Varies with device	2
820	Quizlet: Learn Languages & Vocab with Flashcards	EDUCATION	4.60	211856.00	110.00	10000000.00	Free	0.00	Everyone	Education	2018-08-01	Varies with device	Varies with device	3
